ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,physical_area_km2,sp_count
HTI,POTA,all,-4.51E-07,5.63E-08,deltaE per km2 per sp.,120,13.95999998,31076
JOR,POTA,all,-2.81E-09,3.86E-09,deltaE per km2 per sp.,103,51.12100015,31076
HND,POTA,all,-2.20E-08,5.47E-09,deltaE per km2 per sp.,46,14.87,31076
HUN,POTA,all,-1.42E-10,1.69E-12,deltaE per km2 per sp.,1336,212.465,31076
ISL,POTA,all,-2.00E-12,2.09E-13,deltaE per km2 per sp.,521,5.240000004,31076
IDN,POTA,all,-4.21E-08,3.95E-09,deltaE per km2 per sp.,1493,623.7900031,31076
IRN,POTA,all,-9.68E-10,1.47E-10,deltaE per km2 per sp.,4610,1568.988999,31076
IRQ,POTA,all,-4.94E-10,1.56E-11,deltaE per km2 per sp.,2038,243.9549996,31076
IRL,POTA,all,-3.77E-11,3.63E-13,deltaE per km2 per sp.,1190,117.4250002,31076
KAZ,POTA,all,-2.73E-10,1.66E-11,deltaE per km2 per sp.,18080,1778.465002,31076
KEN,POTA,all,-1.62E-08,9.90E-10,deltaE per km2 per sp.,858,1231.481997,31076
KIR,POTA,all,,,deltaE per km2 per sp.,,,31076
PRK,POTA,all,-5.54E-10,4.62E-12,deltaE per km2 per sp.,1680,1336.820999,31076
KOR,POTA,all,-1.47E-09,2.76E-10,deltaE per km2 per sp.,884,242.0709994,31076
XKX,POTA,all,-5.00E-10,1.31E-11,deltaE per km2 per sp.,138,37.53100001,31076
SRB,POTA,all,-3.41E-10,7.06E-12,deltaE per km2 per sp.,1108,771.2959999,31076
SYC,POTA,all,,,deltaE per km2 per sp.,,,31076
SLE,POTA,all,-3.60E-09,4.22E-11,deltaE per km2 per sp.,2,0.067,31076
SGP,POTA,all,,,deltaE per km2 per sp.,,,31076
ITA,POTA,all,-8.74E-10,1.50E-11,deltaE per km2 per sp.,4051,648.4660004,31076
JAM,POTA,all,-1.23E-07,2.61E-08,deltaE per km2 per sp.,126,6.209000177,31076
JPN,POTA,all,-5.12E-09,1.82E-09,deltaE per km2 per sp.,3966,816.7779993,31076
KGZ,POTA,all,-1.68E-09,3.80E-10,deltaE per km2 per sp.,1123,846.171,31076
LAO,POTA,all,-5.59E-09,3.07E-10,deltaE per km2 per sp.,829,13.64700002,31076
LVA,POTA,all,-1.05E-10,7.59E-13,deltaE per km2 per sp.,1263,298.4380005,31076
LBN,POTA,all,-4.85E-09,4.36E-10,deltaE per km2 per sp.,109,138.9329995,31076
LSO,POTA,all,-3.33E-09,5.69E-11,deltaE per km2 per sp.,227,61.58299993,31076
LBR,POTA,all,,,deltaE per km2 per sp.,,,31076
LBY,POTA,all,-1.49E-10,5.99E-11,deltaE per km2 per sp.,1104,156.3980002,31076
LIE,POTA,all,,,deltaE per km2 per sp.,,,31076
LTU,POTA,all,-1.26E-10,1.14E-12,deltaE per km2 per sp.,1261,404.9579997,31076
LUX,POTA,all,-1.89E-10,1.32E-12,deltaE per km2 per sp.,45,5.907000009,31076
MCO,POTA,all,,,deltaE per km2 per sp.,,,31076
MNG,POTA,all,-4.14E-10,2.81E-11,deltaE per km2 per sp.,457,143.6109993,31076
MNE,POTA,all,-8.94E-10,2.25E-10,deltaE per km2 per sp.,188,110.213,31076
MKD,POTA,all,-6.03E-10,2.47E-11,deltaE per km2 per sp.,233,134.6959994,31076
MDG,POTA,all,-1.69E-08,2.52E-09,deltaE per km2 per sp.,1055,377.9770005,31076
MWI,POTA,all,-1.95E-09,7.57E-10,deltaE per km2 per sp.,757,2197.191001,31076
MYS,POTA,all,,,deltaE per km2 per sp.,,,31076
MDV,POTA,all,,,deltaE per km2 per sp.,,,31076
MLI,POTA,all,-9.79E-10,1.41E-11,deltaE per km2 per sp.,3152,45.17700002,31076
MLT,POTA,all,7.11E-10,3.60E-10,deltaE per km2 per sp.,6,6.477999954,31076
MHL,POTA,all,,,deltaE per km2 per sp.,,,31076
MRT,POTA,all,-3.73E-10,2.29E-11,deltaE per km2 per sp.,943,4.022000037,31076
MUS,POTA,all,-1.19E-07,2.71E-08,deltaE per km2 per sp.,22,5.265000095,31076
MEX,POTA,all,-1.71E-08,1.50E-09,deltaE per km2 per sp.,1534,542.1870002,31076
FSM,POTA,all,,,deltaE per km2 per sp.,,,31076
MDA,POTA,all,-1.56E-10,4.66E-11,deltaE per km2 per sp.,135,285.6109987,31076
NIC,POTA,all,-2.35E-08,2.62E-09,deltaE per km2 per sp.,249,22.63000013,31076
OMN,POTA,all,-2.97E-09,6.08E-10,deltaE per km2 per sp.,310,2.966999995,31076
PAK,POTA,all,-5.96E-10,2.75E-10,deltaE per km2 per sp.,1495,1019.770002,31076
PLW,POTA,all,,,deltaE per km2 per sp.,,,31076
PAN,POTA,all,-9.65E-08,2.06E-08,deltaE per km2 per sp.,111,10.27600014,31076
PNG,POTA,all,-2.23E-08,3.61E-09,deltaE per km2 per sp.,124,2.05199999,31076
PRY,POTA,all,-2.60E-09,5.62E-11,deltaE per km2 per sp.,828,1.05100002,31076
PER,POTA,all,-2.45E-08,2.20E-09,deltaE per km2 per sp.,1081,2895.673001,31076
PHL,POTA,all,-6.18E-08,6.06E-09,deltaE per km2 per sp.,181,80.32300033,31076
POL,POTA,all,-1.51E-10,8.22E-13,deltaE per km2 per sp.,5637,4661.365001,31076
PRT,POTA,all,-9.56E-10,3.42E-11,deltaE per km2 per sp.,1306,270.5279999,31076
ROU,POTA,all,-2.06E-10,2.54E-11,deltaE per km2 per sp.,3457,2519.534001,31076
RUS,POTA,all,-1.29E-10,8.83E-13,deltaE per km2 per sp.,50268,21087.79,31076
RWA,POTA,all,-1.55E-08,1.87E-09,deltaE per km2 per sp.,181,906.7510004,31076
WSM,POTA,all,,,deltaE per km2 per sp.,,,31076
SMR,POTA,all,,,deltaE per km2 per sp.,,,31076
TON,POTA,all,,,deltaE per km2 per sp.,,,31076
TTO,POTA,all,,,deltaE per km2 per sp.,,,31076
TUN,POTA,all,-1.40E-09,2.90E-10,deltaE per km2 per sp.,1042,234.2940003,31076
TKM,POTA,all,-1.28E-09,3.22E-10,deltaE per km2 per sp.,748,445.755,31076
STP,POTA,all,,,deltaE per km2 per sp.,,,31076
SAU,POTA,all,-2.71E-10,7.84E-11,deltaE per km2 per sp.,2154,163.622,31076
SEN,POTA,all,-1.76E-09,1.07E-09,deltaE per km2 per sp.,22,6.825000025,31076
SVK,POTA,all,-2.33E-10,8.57E-12,deltaE per km2 per sp.,762,109.9070004,31076
SVN,POTA,all,-2.67E-10,2.99E-11,deltaE per km2 per sp.,250,40.09199997,31076
SLB,POTA,all,,,deltaE per km2 per sp.,,,31076
SOM,POTA,all,,,deltaE per km2 per sp.,,,31076
ZAF,POTA,all,-7.53E-09,7.71E-10,deltaE per km2 per sp.,7984,597.3999987,31076
SSD,POTA,all,-3.81E-09,1.36E-10,deltaE per km2 per sp.,3195,188.9900001,31076
ESP,POTA,all,-1.95E-09,9.30E-11,deltaE per km2 per sp.,6952,810.6659995,31076
LKA,POTA,all,-2.17E-07,3.75E-08,deltaE per km2 per sp.,24,41.53199993,31076
KNA,POTA,all,-2.54E-07,6.69E-08,deltaE per km2 per sp.,3,0.034,31076
LCA,POTA,all,,,deltaE per km2 per sp.,,,31076
VCT,POTA,all,,,deltaE per km2 per sp.,,,31076
SDN,POTA,all,-7.52E-10,5.91E-11,deltaE per km2 per sp.,3,0.346000004,31076
SUR,POTA,all,,,deltaE per km2 per sp.,,,31076
SWZ,POTA,all,-3.66E-09,1.54E-10,deltaE per km2 per sp.,167,36.02200009,31076
SWE,POTA,all,-9.44E-11,1.10E-12,deltaE per km2 per sp.,3547,267.865,31076
CHE,POTA,all,-3.52E-10,1.57E-11,deltaE per km2 per sp.,180,111.2149997,31076
SYR,POTA,all,-1.06E-09,1.40E-10,deltaE per km2 per sp.,1264,348.2279997,31076
TWN,POTA,all,-3.10E-08,2.47E-09,deltaE per km2 per sp.,61,23.90900018,31076
TJK,POTA,all,-2.04E-09,5.64E-10,deltaE per km2 per sp.,523,322.7769988,31076
TZA,POTA,all,-2.30E-08,2.63E-09,deltaE per km2 per sp.,1549,1407.866,31076
THA,POTA,all,-4.75E-09,7.33E-10,deltaE per km2 per sp.,509,88.38399996,31076
TLS,POTA,all,-2.23E-08,7.55E-10,deltaE per km2 per sp.,80,6.877000059,31076
TGO,POTA,all,,,deltaE per km2 per sp.,,,31076
TUV,POTA,all,,,deltaE per km2 per sp.,,,31076
UGA,POTA,all,-8.93E-09,1.20E-09,deltaE per km2 per sp.,788,397.6549998,31076
URY,POTA,all,-4.49E-09,1.16E-10,deltaE per km2 per sp.,1548,56.97900002,31076
UZB,POTA,all,-1.95E-09,9.20E-11,deltaE per km2 per sp.,1289,693.5140008,31076
VUT,POTA,all,,,deltaE per km2 per sp.,,,31076
VAT,POTA,all,,,deltaE per km2 per sp.,,,31076
VEN,POTA,all,-6.14E-08,5.04E-09,deltaE per km2 per sp.,334,284.7830005,31076
VNM,POTA,all,-1.22E-08,2.29E-09,deltaE per km2 per sp.,184,297.1200002,31076
ZMB,POTA,all,-2.04E-09,2.81E-10,deltaE per km2 per sp.,1858,29.73099993,31076
ZWE,POTA,all,-3.19E-09,2.48E-10,deltaE per km2 per sp.,1955,33.52000014,31076
YEM,POTA,all,-4.44E-09,3.32E-09,deltaE per km2 per sp.,743,213.0760008,31076
UKR,POTA,all,-1.65E-10,4.57E-12,deltaE per km2 per sp.,10328,14203.735,31076
BHR,POTA,all,-1.52E-09,4.07E-10,deltaE per km2 per sp.,4,0.028999999,31076
KWT,POTA,all,-1.33E-10,4.09E-11,deltaE per km2 per sp.,22,13.88500011,31076
QAT,POTA,all,-1.11E-10,4.81E-11,deltaE per km2 per sp.,17,0.018,31076
ARE,POTA,all,-3.38E-10,1.73E-10,deltaE per km2 per sp.,225,2.686000009,31076
TUR,POTA,all,-8.08E-10,6.00E-11,deltaE per km2 per sp.,8915,1421.644,31076
ISR,POTA,all,-3.75E-09,4.98E-10,deltaE per km2 per sp.,136,178.1740003,31076
BGD,POTA,all,-1.45E-09,3.25E-10,deltaE per km2 per sp.,981,4262.178995,31076
MMR,POTA,all,-3.95E-09,3.56E-10,deltaE per km2 per sp.,1941,378.8719994,31076
IND,POTA,all,-2.50E-09,1.84E-10,deltaE per km2 per sp.,19092,18433.173,31076
BEN,POTA,all,-1.04E-09,1.74E-11,deltaE per km2 per sp.,145,0.231000002,31076
NER,POTA,all,-4.98E-10,2.66E-11,deltaE per km2 per sp.,3185,10.19300018,31076
NGA,POTA,all,-1.78E-09,1.33E-10,deltaE per km2 per sp.,5441,2742.694993,31076
111,POTA,all,,,deltaE per km2 per sp.,,,31076
112,POTA,all,,,deltaE per km2 per sp.,,,31076
113,POTA,all,,,deltaE per km2 per sp.,,,31076
114,POTA,all,,,deltaE per km2 per sp.,,,31076
115,POTA,all,,,deltaE per km2 per sp.,,,31076
116,POTA,all,,,deltaE per km2 per sp.,,,31076
117,POTA,all,,,deltaE per km2 per sp.,,,31076
118,POTA,all,,,deltaE per km2 per sp.,,,31076
119,POTA,all,,,deltaE per km2 per sp.,,,31076
120,POTA,all,,,deltaE per km2 per sp.,,,31076
121,POTA,all,,,deltaE per km2 per sp.,,,31076
122,POTA,all,,,deltaE per km2 per sp.,,,31076
123,POTA,all,,,deltaE per km2 per sp.,,,31076
124,POTA,all,,,deltaE per km2 per sp.,,,31076
125,POTA,all,,,deltaE per km2 per sp.,,,31076
126,POTA,all,,,deltaE per km2 per sp.,,,31076
127,POTA,all,,,deltaE per km2 per sp.,,,31076
128,POTA,all,,,deltaE per km2 per sp.,,,31076
129,POTA,all,,,deltaE per km2 per sp.,,,31076
ESH,POTA,all,,,deltaE per km2 per sp.,,,31076
AFG,COWP,all,,,deltaE per km2 per sp.,,,31076
GBR,COWP,all,,,deltaE per km2 per sp.,,,31076
ALB,COWP,all,-6.86E-10,0,deltaE per km2 per sp.,1,0.101999998,31076
DZA,COWP,all,,,deltaE per km2 per sp.,,,31076
USA,COWP,all,-1.53E-09,4.80E-11,deltaE per km2 per sp.,7759,135.0259996,31076
ATA,COWP,all,,,deltaE per km2 per sp.,,,31076
ATG,COWP,all,,,deltaE per km2 per sp.,,,31076
ARG,COWP,all,,,deltaE per km2 per sp.,,,31076
AND,COWP,all,,,deltaE per km2 per sp.,,,31076
AGO,COWP,all,-9.34E-10,1.63E-10,deltaE per km2 per sp.,16,7.894000055,31076
ARM,COWP,all,,,deltaE per km2 per sp.,,,31076
NLD,COWP,all,,,deltaE per km2 per sp.,,,31076
AUS,COWP,all,,,deltaE per km2 per sp.,,,31076
AUT,COWP,all,,,deltaE per km2 per sp.,,,31076
AZE,COWP,all,,,deltaE per km2 per sp.,,,31076
BHS,COWP,all,,,deltaE per km2 per sp.,,,31076
BRB,COWP,all,,,deltaE per km2 per sp.,,,31076
BLR,COWP,all,,,deltaE per km2 per sp.,,,31076
BEL,COWP,all,,,deltaE per km2 per sp.,,,31076
BLZ,COWP,all,,,deltaE per km2 per sp.,,,31076
BTN,COWP,all,,,deltaE per km2 per sp.,,,31076
BOL,COWP,all,,,deltaE per km2 per sp.,,,31076
BIH,COWP,all,-8.74E-10,1.54E-10,deltaE per km2 per sp.,21,5.043999988,31076
BWA,COWP,all,,,deltaE per km2 per sp.,,,31076
NOR,COWP,all,,,deltaE per km2 per sp.,,,31076
COL,COWP,all,,,deltaE per km2 per sp.,,,31076
COM,COWP,all,,,deltaE per km2 per sp.,,,31076
BRA,COWP,all,-6.46E-08,5.11E-08,deltaE per km2 per sp.,3,0.003,31076
FRA,COWP,all,,,deltaE per km2 per sp.,,,31076
COD,COWP,all,-1.62E-09,1.37E-10,deltaE per km2 per sp.,7457,1372.868001,31076
COG,COWP,all,-3.75E-10,2.43E-10,deltaE per km2 per sp.,11,0.312999995,31076
NZL,COWP,all,,,deltaE per km2 per sp.,,,31076
BRN,COWP,all,,,deltaE per km2 per sp.,,,31076
BGR,COWP,all,-3.89E-10,3.96E-11,deltaE per km2 per sp.,2,0.078999999,31076
BFA,COWP,all,-9.72E-10,5.61E-12,deltaE per km2 per sp.,2839,10876.69999,31076
BDI,COWP,all,,,deltaE per km2 per sp.,,,31076
CPV,COWP,all,,,deltaE per km2 per sp.,,,31076
KHM,COWP,all,,,deltaE per km2 per sp.,,,31076
CMR,COWP,all,-1.42E-09,1.16E-09,deltaE per km2 per sp.,1505,2176.91799,31076
CAN,COWP,all,,,deltaE per km2 per sp.,,,31076
CRI,COWP,all,,,deltaE per km2 per sp.,,,31076
CIV,COWP,all,-1.14E-09,6.45E-11,deltaE per km2 per sp.,4,8.021999893,31076
HRV,COWP,all,-6.92E-10,6.66E-11,deltaE per km2 per sp.,110,0.776000001,31076
CUB,COWP,all,,,deltaE per km2 per sp.,,,31076
CAF,COWP,all,-6.66E-10,1.89E-10,deltaE per km2 per sp.,2,0.011,31076
TCD,COWP,all,-9.27E-10,7.05E-11,deltaE per km2 per sp.,8,13.76400035,31076
CHL,COWP,all,,,deltaE per km2 per sp.,,,31076
CHN,COWP,all,-3.73E-08,1.24E-08,deltaE per km2 per sp.,3,0.284999992,31076
CYP,COWP,all,-5.88E-09,7.69E-10,deltaE per km2 per sp.,95,1.452000001,31076
CZE,COWP,all,,,deltaE per km2 per sp.,,,31076
DNK,COWP,all,,,deltaE per km2 per sp.,,,31076
DJI,COWP,all,,,deltaE per km2 per sp.,,,31076
DMA,COWP,all,,,deltaE per km2 per sp.,,,31076
DOM,COWP,all,,,deltaE per km2 per sp.,,,31076
ECU,COWP,all,-1.32E-09,0,deltaE per km2 per sp.,1,0.004,31076
EGY,COWP,all,-4.10E-10,1.61E-10,deltaE per km2 per sp.,307,22.91000016,31076
SLV,COWP,all,,,deltaE per km2 per sp.,,,31076
GNQ,COWP,all,,,deltaE per km2 per sp.,,,31076
ERI,COWP,all,,,deltaE per km2 per sp.,,,31076
EST,COWP,all,,,deltaE per km2 per sp.,,,31076
ETH,COWP,all,-7.83E-10,0,deltaE per km2 per sp.,1,0.005,31076
FJI,COWP,all,,,deltaE per km2 per sp.,,,31076
FIN,COWP,all,,,deltaE per km2 per sp.,,,31076
GAB,COWP,all,,,deltaE per km2 per sp.,,,31076
GMB,COWP,all,-1.77E-09,4.11E-12,deltaE per km2 per sp.,2,0.355,31076
MAR,COWP,all,,,deltaE per km2 per sp.,,,31076
MOZ,COWP,all,-2.48E-09,1.20E-10,deltaE per km2 per sp.,6378,2250.819001,31076
NAM,COWP,all,,,deltaE per km2 per sp.,,,31076
GEO,COWP,all,,,deltaE per km2 per sp.,,,31076
DEU,COWP,all,,,deltaE per km2 per sp.,,,31076
GHA,COWP,all,,,deltaE per km2 per sp.,,,31076
GRC,COWP,all,,,deltaE per km2 per sp.,,,31076
GRL,COWP,all,,,deltaE per km2 per sp.,,,31076
GRD,COWP,all,,,deltaE per km2 per sp.,,,31076
NRU,COWP,all,,,deltaE per km2 per sp.,,,31076
GTM,COWP,all,,,deltaE per km2 per sp.,,,31076
NPL,COWP,all,,,deltaE per km2 per sp.,,,31076
GIN,COWP,all,-1.44E-09,5.07E-11,deltaE per km2 per sp.,7,2.845999985,31076
GNB,COWP,all,-1.77E-09,5.94E-11,deltaE per km2 per sp.,360,36.96200004,31076
GUY,COWP,all,-3.04E-09,3.39E-10,deltaE per km2 per sp.,428,0.87800001,31076
HTI,COWP,all,-8.47E-08,2.16E-08,deltaE per km2 per sp.,283,418.0100003,31076
JOR,COWP,all,,,deltaE per km2 per sp.,,,31076
HND,COWP,all,,,deltaE per km2 per sp.,,,31076
HUN,COWP,all,-2.06E-10,1.18E-11,deltaE per km2 per sp.,3,0.082,31076
ISL,COWP,all,,,deltaE per km2 per sp.,,,31076
IDN,COWP,all,,,deltaE per km2 per sp.,,,31076
IRN,COWP,all,,,deltaE per km2 per sp.,,,31076
IRQ,COWP,all,-4.79E-10,1.33E-11,deltaE per km2 per sp.,1142,3.126000032,31076
IRL,COWP,all,,,deltaE per km2 per sp.,,,31076
KAZ,COWP,all,,,deltaE per km2 per sp.,,,31076
KEN,COWP,all,-4.59E-09,3.81E-10,deltaE per km2 per sp.,1185,1632.109,31076
KIR,COWP,all,,,deltaE per km2 per sp.,,,31076
PRK,COWP,all,,,deltaE per km2 per sp.,,,31076
KOR,COWP,all,,,deltaE per km2 per sp.,,,31076
XKX,COWP,all,-6.15E-10,0,deltaE per km2 per sp.,1,0.03,31076
SRB,COWP,all,-3.01E-10,3.76E-12,deltaE per km2 per sp.,1097,50.98700003,31076
SYC,COWP,all,,,deltaE per km2 per sp.,,,31076
SLE,COWP,all,,,deltaE per km2 per sp.,,,31076
SGP,COWP,all,,,deltaE per km2 per sp.,,,31076
ITA,COWP,all,,,deltaE per km2 per sp.,,,31076
JAM,COWP,all,-8.14E-08,7.83E-09,deltaE per km2 per sp.,117,2.037999998,31076
JPN,COWP,all,-2.33E-08,2.88E-08,deltaE per km2 per sp.,66,0.139000002,31076
KGZ,COWP,all,,,deltaE per km2 per sp.,,,31076
LAO,COWP,all,,,deltaE per km2 per sp.,,,31076
LVA,COWP,all,,,deltaE per km2 per sp.,,,31076
LBN,COWP,all,,,deltaE per km2 per sp.,,,31076
LSO,COWP,all,,,deltaE per km2 per sp.,,,31076
LBR,COWP,all,,,deltaE per km2 per sp.,,,31076
LBY,COWP,all,,,deltaE per km2 per sp.,,,31076
LIE,COWP,all,,,deltaE per km2 per sp.,,,31076
LTU,COWP,all,,,deltaE per km2 per sp.,,,31076
LUX,COWP,all,,,deltaE per km2 per sp.,,,31076
MCO,COWP,all,,,deltaE per km2 per sp.,,,31076
MNG,COWP,all,,,deltaE per km2 per sp.,,,31076
MNE,COWP,all,-3.52E-10,1.21E-11,deltaE per km2 per sp.,2,0.12,31076
MKD,COWP,all,-6.28E-10,1.32E-11,deltaE per km2 per sp.,304,21.13799997,31076
MDG,COWP,all,-3.81E-08,9.89E-10,deltaE per km2 per sp.,5209,67.41400017,31076
MWI,COWP,all,-1.90E-09,7.64E-10,deltaE per km2 per sp.,691,626.6440008,31076
MYS,COWP,all,,,deltaE per km2 per sp.,,,31076
MDV,COWP,all,,,deltaE per km2 per sp.,,,31076
MLI,COWP,all,-1.09E-09,1.44E-11,deltaE per km2 per sp.,4929,2630.349001,31076
MLT,COWP,all,,,deltaE per km2 per sp.,,,31076
MHL,COWP,all,,,deltaE per km2 per sp.,,,31076
MRT,COWP,all,-3.91E-10,1.74E-11,deltaE per km2 per sp.,1737,237.1579996,31076
MUS,COWP,all,,,deltaE per km2 per sp.,,,31076
MEX,COWP,all,-1.37E-09,5.49E-10,deltaE per km2 per sp.,5,0.248999999,31076
FSM,COWP,all,,,deltaE per km2 per sp.,,,31076
MDA,COWP,all,,,deltaE per km2 per sp.,,,31076
NIC,COWP,all,,,deltaE per km2 per sp.,,,31076
OMN,COWP,all,,,deltaE per km2 per sp.,,,31076
PAK,COWP,all,,,deltaE per km2 per sp.,,,31076
PLW,COWP,all,,,deltaE per km2 per sp.,,,31076
PAN,COWP,all,,,deltaE per km2 per sp.,,,31076
PNG,COWP,all,,,deltaE per km2 per sp.,,,31076
PRY,COWP,all,,,deltaE per km2 per sp.,,,31076
PER,COWP,all,-1.38E-08,8.44E-10,deltaE per km2 per sp.,633,183.4170001,31076
PHL,COWP,all,-2.90E-08,1.48E-09,deltaE per km2 per sp.,1713,3.601000063,31076
POL,COWP,all,,,deltaE per km2 per sp.,,,31076
PRT,COWP,all,,,deltaE per km2 per sp.,,,31076
ROU,COWP,all,-2.42E-10,0,deltaE per km2 per sp.,1,0.01,31076
RUS,COWP,all,,,deltaE per km2 per sp.,,,31076
RWA,COWP,all,-1.62E-08,5.73E-09,deltaE per km2 per sp.,2,0.196999998,31076
WSM,COWP,all,,,deltaE per km2 per sp.,,,31076
SMR,COWP,all,,,deltaE per km2 per sp.,,,31076
TON,COWP,all,,,deltaE per km2 per sp.,,,31076
TTO,COWP,all,-3.50E-08,8.06E-09,deltaE per km2 per sp.,39,1.497,31076
TUN,COWP,all,,,deltaE per km2 per sp.,,,31076
TKM,COWP,all,,,deltaE per km2 per sp.,,,31076
STP,COWP,all,,,deltaE per km2 per sp.,,,31076
SAU,COWP,all,,,deltaE per km2 per sp.,,,31076
SEN,COWP,all,-1.39E-09,8.75E-11,deltaE per km2 per sp.,1557,1454.635,31076
SVK,COWP,all,,,deltaE per km2 per sp.,,,31076
SVN,COWP,all,-7.71E-10,0,deltaE per km2 per sp.,1,0.005,31076
SLB,COWP,all,,,deltaE per km2 per sp.,,,31076
SOM,COWP,all,,,deltaE per km2 per sp.,,,31076
ZAF,COWP,all,-5.32E-09,1.35E-10,deltaE per km2 per sp.,3597,105.699,31076
SSD,COWP,all,-1.12E-09,7.14E-11,deltaE per km2 per sp.,4765,1577.748,31076
ESP,COWP,all,,,deltaE per km2 per sp.,,,31076
LKA,COWP,all,-2.13E-08,8.24E-09,deltaE per km2 per sp.,659,104.1249997,31076
KNA,COWP,all,,,deltaE per km2 per sp.,,,31076
LCA,COWP,all,,,deltaE per km2 per sp.,,,31076
VCT,COWP,all,,,deltaE per km2 per sp.,,,31076
SDN,COWP,all,-7.13E-10,6.67E-11,deltaE per km2 per sp.,3,2.047999954,31076
SUR,COWP,all,,,deltaE per km2 per sp.,,,31076
SWZ,COWP,all,-3.39E-09,1.62E-10,deltaE per km2 per sp.,206,18.926,31076
SWE,COWP,all,,,deltaE per km2 per sp.,,,31076
CHE,COWP,all,,,deltaE per km2 per sp.,,,31076
SYR,COWP,all,,,deltaE per km2 per sp.,,,31076
TWN,COWP,all,,,deltaE per km2 per sp.,,,31076
TJK,COWP,all,,,deltaE per km2 per sp.,,,31076
TZA,COWP,all,-6.77E-09,7.88E-10,deltaE per km2 per sp.,4427,1348.083,31076
THA,COWP,all,-4.76E-09,4.71E-10,deltaE per km2 per sp.,2,0.285000005,31076
TLS,COWP,all,,,deltaE per km2 per sp.,,,31076
TGO,COWP,all,,,deltaE per km2 per sp.,,,31076
TUV,COWP,all,,,deltaE per km2 per sp.,,,31076
UGA,COWP,all,-2.42E-09,1.94E-10,deltaE per km2 per sp.,1350,483.4759994,31076
URY,COWP,all,,,deltaE per km2 per sp.,,,31076
UZB,COWP,all,,,deltaE per km2 per sp.,,,31076
VUT,COWP,all,,,deltaE per km2 per sp.,,,31076
VAT,COWP,all,,,deltaE per km2 per sp.,,,31076
VEN,COWP,all,,,deltaE per km2 per sp.,,,31076
VNM,COWP,all,,,deltaE per km2 per sp.,,,31076
ZMB,COWP,all,-9.26E-10,4.28E-10,deltaE per km2 per sp.,13,11.50600012,31076
ZWE,COWP,all,-5.60E-09,1.90E-09,deltaE per km2 per sp.,10,2.50400002,31076
YEM,COWP,all,,,deltaE per km2 per sp.,,,31076
UKR,COWP,all,,,deltaE per km2 per sp.,,,31076
BHR,COWP,all,,,deltaE per km2 per sp.,,,31076
KWT,COWP,all,,,deltaE per km2 per sp.,,,31076
QAT,COWP,all,,,deltaE per km2 per sp.,,,31076
ARE,COWP,all,,,deltaE per km2 per sp.,,,31076
TUR,COWP,all,,,deltaE per km2 per sp.,,,31076
ISR,COWP,all,,,deltaE per km2 per sp.,,,31076
BGD,COWP,all,,,deltaE per km2 per sp.,,,31076
MMR,COWP,all,-4.54E-09,1.34E-10,deltaE per km2 per sp.,3258,1662.035001,31076
IND,COWP,all,-3.62E-09,5.34E-10,deltaE per km2 per sp.,2,0.017,31076
BEN,COWP,all,-1.18E-09,1.01E-10,deltaE per km2 per sp.,5,2.58500001,31076
NER,COWP,all,-6.08E-10,1.10E-11,deltaE per km2 per sp.,3325,31792.94501,31076
NGA,COWP,all,-1.17E-09,7.40E-11,deltaE per km2 per sp.,9304,27395.47398,31076
111,COWP,all,,,deltaE per km2 per sp.,,,31076
112,COWP,all,,,deltaE per km2 per sp.,,,31076
113,COWP,all,,,deltaE per km2 per sp.,,,31076
114,COWP,all,,,deltaE per km2 per sp.,,,31076
115,COWP,all,,,deltaE per km2 per sp.,,,31076
116,COWP,all,,,deltaE per km2 per sp.,,,31076
117,COWP,all,,,deltaE per km2 per sp.,,,31076
118,COWP,all,,,deltaE per km2 per sp.,,,31076
119,COWP,all,,,deltaE per km2 per sp.,,,31076
120,COWP,all,,,deltaE per km2 per sp.,,,31076
121,COWP,all,,,deltaE per km2 per sp.,,,31076
122,COWP,all,,,deltaE per km2 per sp.,,,31076
123,COWP,all,,,deltaE per km2 per sp.,,,31076
124,COWP,all,,,deltaE per km2 per sp.,,,31076
125,COWP,all,,,deltaE per km2 per sp.,,,31076
126,COWP,all,,,deltaE per km2 per sp.,,,31076
127,COWP,all,,,deltaE per km2 per sp.,,,31076
128,COWP,all,,,deltaE per km2 per sp.,,,31076
129,COWP,all,,,deltaE per km2 per sp.,,,31076
ESH,COWP,all,,,deltaE per km2 per sp.,,,31076
AFG,LENT,all,-1.25E-09,3.40E-09,deltaE per km2 per sp.,6,0.129000004,31076
GBR,LENT,all,,,deltaE per km2 per sp.,,,31076
ALB,LENT,all,-6.60E-10,0,deltaE per km2 per sp.,1,0.001,31076
DZA,LENT,all,-1.39E-09,6.58E-11,deltaE per km2 per sp.,1139,59.76599987,31076
USA,LENT,all,-3.03E-10,2.49E-11,deltaE per km2 per sp.,2468,1957.269003,31076
ATA,LENT,all,,,deltaE per km2 per sp.,,,31076
ATG,LENT,all,,,deltaE per km2 per sp.,,,31076
ARG,LENT,all,-4.18E-10,1.17E-11,deltaE per km2 per sp.,300,15.33600001,31076
AND,LENT,all,,,deltaE per km2 per sp.,,,31076
AGO,LENT,all,,,deltaE per km2 per sp.,,,31076
ARM,LENT,all,-5.71E-10,1.70E-10,deltaE per km2 per sp.,63,0.223000006,31076
